creation_date,accession_number,artist,credit_line,display_title,display_dimensions,medium,media_support,facility,current_location,location_description,street_address_or_intersection,zip_code,latitude,longitude,number_of_districts,cultural_districts,supervisor_district,the_geom,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods
2009,2009.7.2,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [glyphies],3 1/4 x 3 1/2 x 3/4 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,236 Monterey Boulevard,94131,37.731900987000074,-122.44080604199996,0,,07,POINT (-122.44080604199996 37.731900987000074),95,9,8,41,95
1999,1999.7.a-i,"Riley, Cheryl",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Emergency Operations Center,Angels of Mercy,84 x 815 x 1 1/2 in.,"Cast concrete, GFRC tile and resin, mixed media, found objects.","Cast concrete, GFRC tile and resin, mixed media, found objects.",Emergency Operations Center,Public Display,Exterior Facade Facing Golden Gate Ave.,1011 Turk Street,94102,37.78110401600003,-122.42608700099998,0,,05,POINT (-122.42608700099998 37.78110401600003),100,4,11,39,100
1987,1987.44.e,"Kogure, Kimiko",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,Stern Grove Trocadero Clubhouse [first floor window],40 x 30 in.,Stained glass,Stained glass on wood,Trocadero Clubhouse,Public Display,Stern Grove Entry Rd.,Stern Grove Entry Road & Wawona Street,94132,37.74024621600006,-122.46773612799997,0,,07,POINT (-122.46773612799997 37.74024621600006),46,10,8,41,46
2006,2007.22.2.a-d,"Hayes, Frederick, JoeSam and Washington, Horace",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Canopy panels),60 x 108 x 144 in.,Galvanized steel,Galvanized steel,3rd Street Light Rail,Public Display,3Rd St. And Revere Avenue,3rd Street & Revere Avenue,94124,37.73244002700005,-122.39160988599997,1,African American Arts and Cultural District,10,POINT (-122.39160988599997 37.73244002700005),87,2,9,1,87
1900,1954.18,Taddeo,Collection of the City and County of San Francisco; Gift of Mrs. William H. Crocker,Fountain of the Tortoises,,Marble and bronze,Marble and bronze,Huntington Park,Public Display,"In center of park, Park boarded by Taylor, Sacramento, California and Cushman Streets",California Street & Taylor Street,94108,37.79161006100003,-122.412459954,0,,03,POINT (-122.412459954 37.79161006100003),16,6,3,21,16
,1984.27,Anonymous,Gift of the Chinese Cultural Center to the San Francisco General Hospital and the Art Commission,Untitled (Buddha),3' H,Bronze,Bronze,San Francisco General Hospital,City Agency,Main Building Third Floor 3M Courtyard,1001 Portrero Avenue,94110,37.756327990000045,-122.40581696,0,,10,POINT (-122.40581696 37.756327990000045),54,3,9,20,54
2000,2000.5.1-2,"Crutcher, Colette and Roller, Mark",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Ocean View Branch,Art Panels,108  x 108 in.,Cast concrete and pigment,Cast concrete and pigment,Ocean View Library,Public Display,Main Entrance Facade,345 Randolph Street,94132,37.71413198100004,-122.465963989,0,,11,POINT (-122.465963989 37.71413198100004),65,10,1,24,65
2008,2011.29.a-c,"Smith, Owen",Collection of the City and County of San Francisco,Building the Iron Horse,,Ceramic tile mosaic,Ceramic tile mosaic,Laguna Honda Hospital,City Agency,Lobby,375 Laguna Honda Boulevard,94116,37.74879299500003,-122.45581098899999,0,,07,POINT (-122.45581098899999 37.74879299500003),49,7,8,38,49
,T2018.31,"Wolfe, Bruce",,Bust of Gavin Newsom,,Bronze,Bronze on black granite,City Hall,Public Display,"2nd floor, Mayor's Rotunda",1 Dr Carlton B Goodlett Pl,,37.77939475800008,-122.41847662199996,0,,06,POINT (-122.41847662199996 37.77939475800008),21,4,10,36,21
2013,2014.2.a,"Saunders, Ron Moultrie",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Bayview Branch,Spirit and Nature Dancing Together (panel 1 of 4),60  x 48 in.,Photogram,Photogram on porcelain enamel panel,San Francisco Public Library Bayview Branch,City Agency,,5075 3rd Street,94124,37.73248202100007,-122.39131400499998,1,African American Arts and Cultural District,10,POINT (-122.39131400499998 37.73248202100007),86,2,9,1,86
2006,2007.4.2.a-h,"Buchen, Bill and Mary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Canopy panels),3 1/2 x 108 x 108 in.,Galvanized and painted steel,Galvanized and painted steel,3rd Street Light Rail,Public Display,4Th And King St.,4th Street & King Street,94158,37.77643005700003,-122.39414993799994,0,,06,POINT (-122.39414993799994 37.77643005700003),34,1,10,4,34
1973,1973.22,"Demetrios, Aristides",Collection of the City and County of San Francisco,Sentinels,112  x 82  x 60 in.,Welded bronze sheets,Welded bronze sheets,CCSF  Ocean Campus,Public Display,Ram Plaza,50 Frida Kahlo Way,94112,37.723826993000046,-122.44958398999995,0,,07,POINT (-122.44958398999995 37.723826993000046),95,9,8,41,95
1999,1999.8.1,"Montoya, Emmanuel Catarino",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Public Library Mission Branch,Egypt's Contribution to European Civilization,37  x 74 in.,Mixed media color Lino-cut print,Mixed media color Lino-cut print,Mission Library,Public Display,,300 Bartlett Street,94110,37.751997019000044,-122.41970401399998,0,,09,POINT (-122.41970401399998 37.751997019000044),53,3,2,20,53
2007,2007.34.5,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for Koret Children's Quarters,Untitled [tortoise],15  x 60  x 66 in.,Cast concrete aggregate,Cast concrete aggregate,Koret Children's Quarters,Public Display,,Martin Luther King Jr. Drive & Bowling Green Drive,94117,37.76742005600005,-122.46063988799995,0,,05,POINT (-122.46063988799995 37.76742005600005),9,7,11,12,9
1923,1923.2.2,"Walters, Edgar",Collection of the City and County of San Francisco;  Commissioned by the architect Lewis Hobart upon construction of the Steinhart Aquarium in 1923,Sigmund Steinhart,24 x 24 x 1 1/2 in.,Bronze,Bronze,California Academy of Sciences,Public Display,Aquarium Landing,55 Music Concourse Drive,94118,37.769882995000046,-122.46686303199999,0,,01,POINT (-122.46686303199999 37.769882995000046),9,8,4,12,9
2014,2016.20.a-o,"Britton, Val",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission and the Airport Commission for the San Francisco International Airport,Voyage,113 x 668 in.,"Laminated glass panels with melting ceramic pigments, and graphite","Laminated glass panels with melting ceramic pigments, lacquer and graphite",Control Tower,SFO,Non-Secure Connector,,94128,37.620430000000056,-122.39916499999998,0,,,POINT (-122.39916499999998 37.620430000000056),,,,,
1941,1942.14.b,"Olmsted, Jr., Frederick Law",Collection of the City and County of San Francisco; Work Progress Adminstration,Education (Theory and Science),136  x 186 1/2 in.,"Fresco, paint, plaster","Fresco, paint, plaster",CCSF  Ocean Campus,Public Display,"Science Hall Main Entrance Stairwell, South Wall",50 Frida Kahlo Way,94112,37.723826993000046,-122.44958398999995,0,,07,POINT (-122.44958398999995 37.723826993000046),95,9,8,41,95
2017,T2018.3,"Chiara, John",,"Cabrillo Highway at Pescadero Creek Road, Variation 4",58 in. x 71in.,Camera obscura Ifochrome photograph,"Camera obscura Ifochrome photograph, unique paper",Hotel,SFO,"Grand Hyatt, Level Two",55 S McDonnell Road,94128,37.61242625700004,-122.39374060299997,0,,,POINT (-122.39374060299997 37.61242625700004),,,,,
,1991.3.a-l,"Fleming, Alan",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Kezar Stadium,Kezar Stadium Gates,"each 138""h, various widths, 14""d",Galvanized metal,Galvanized metal,Kezar Stadium,Public Display,"Kezar Dr. At Arguello Blvd. W, Se, And Ne Entrances",670 Kezar Drive,94118,37.767184256000064,-122.45846633999997,0,,05,POINT (-122.45846633999997 37.767184256000064),9,7,11,12,9
2015,2016.10.a-c,"Masaoka, Alan",Collection of the City and County of San Francisco,River of Time,,Stained glass,Stained glass,San Francisco General Hospital,City Agency,Acute Care Unit Floor 7,1001 Portrero Avenue,94110,37.756327990000045,-122.40581696,0,,10,POINT (-122.40581696 37.756327990000045),54,3,9,20,54
2008,2008.6.a,Daub Firmin Hendrickson,Collection of the City and County of San Francisco; Gift to the City of San Francisco from the Harvey Milk City Hall Memorial Committee,Harvey Milk [bust],23 1/2 x 20 1/2 x 13 in.,Bronze,Bronze,City Hall,Public Display,"2nd floor, Supervisor's Rotunda",1 Dr Carlton B Goodlett Place,94102,37.77939475800008,-122.41847662199996,0,,06,POINT (-122.41847662199996 37.77939475800008),21,4,10,36,21
1903,1903.1,"Tilden, Douglas",Collection of the City and County of San Francisco; Funds raised by popular subscription,"California Volunteers, Spanish American War, 1898",288 x 144 x 256 in.,Bronze,Bronze on granite base,,Public Display,In center median on Dolores Street where it meets Market Street,Market Street & Dolores Street,94114,37.769200037000076,-122.42690993599994,1,Castro Cultural District,08,POINT (-122.42690993599994 37.769200037000076),28,3,5,20,28
1977,1977.67,"Newman, Ruby",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for San Francisco General Hospital,Children's Mural,51  x 126  x 1 1/2 in.,Acrylic,Acrylic on wood panel,San Francisco General Hospital,City Agency,Main Building Sixth Floor 6M Waiting Room,1001 Portrero Avenue,94110,37.756327990000045,-122.40581696,0,,10,POINT (-122.40581696 37.756327990000045),54,3,9,20,54
1989,1989.25.e,"Heavenston, Martha",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Gene Friend Recreation Center,A World View [cactus],48 x 26 x 20 in.,"Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth","Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth on concrete",Gene Friend Recreation Center,Public Display,Playground,270 6th Street,94103,37.77877900200008,-122.40619096099998,1,SoMa Pilipinas – Filipino Cultural District,06,POINT (-122.40619096099998 37.77877900200008),32,1,10,34,32
2020,T2018.7,"Vogt, Andrew (Andy)",,Unfolding Space,,Bronze,,Terminal 1,SFO,"Harvey Milk Terminal 1, Boarding Area B",,94128,37.620430000000056,-122.39916499999998,0,,,POINT (-122.39916499999998 37.620430000000056),,,,,
2014,2017.3,MoreLab,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Office of Economic and Workforce Development,Handsignals,288 x 36 x 24 in.,"Steel, polycarbonate, paint, LED, controller","Steel, polycarbonate, paint, LED, controller",SOMA West McCoppin Hub,Public Display,,McCoppin Street & Valencia Street,94103,37.77159005300007,-122.42252988899999,0,,06,POINT (-122.42252988899999 37.77159005300007),32,1,10,20,32
1998,1998.11.e,"Preston, Ann",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Civic Center Courthouse,Bench,27 x 64 x 64 in.,Zinc,Zinc,Civic Center Courthouse,Public Display,4Th Floor Waiting Area,400 McAllister Street,94102,37.780413012000054,-122.41879499599997,0,,06,POINT (-122.41879499599997 37.780413012000054),21,4,10,36,21
2008,2008.10.e,"Wagner, Catherine",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Charlie Sava Pool,"Swimmer's Waves [column B, row 2]",21 1/2 x 94 x 1 in.,Photographic print on porcelain enamel,Photographic print on porcelain enamel on concrete,Sava Pool,Public Display,Natatorium,2695 19th Avenue,94116,37.737793004000025,-122.475662018,1,Sunset Chinese Cultural District,04,POINT (-122.475662018 37.737793004000025),40,10,7,35,40
2008,2008.14,"Lin, Maya",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for California Academy of Sciences,Where the Land Meets the Sea,360  x 720  x 180 in.,Marine grade stainless steel,Marine grade stainless steel,California Academy of Sciences,Public Display,East Patio,55 Music Concourse Drive,94118,37.769882995000046,-122.46686303199999,0,,01,POINT (-122.46686303199999 37.769882995000046),9,8,4,12,9
1985,1985.24.1,"Boyce, Roger",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,Players,72  x 48 in.,Oil enamels,Oil enamels,Mission Recreation Center,Public Display,"Gymnasium, Upstairs",2450 Harrison Street,94110,37.75814900100005,-122.41258601799997,0,,09,POINT (-122.41258601799997 37.75814900100005),53,3,2,20,53
2002,2002.2.1.c,Jon Rubin and Harrell Fletcher,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the North Beach Parking Garage,Photos of People from the Neighborhood Enlarged and Attached to the Building,24 x 24 in.,Porcelain enamel,Porcelain enamel on steel,North Beach Garage,Public Display,Building Facade,735 Vallejo Street,94133,37.798376017000066,-122.40954103999997,0,,03,POINT (-122.40954103999997 37.798376017000066),106,6,3,6,106
1993,1993.2.1-2,"Collins, Tim and Goto, Reiko",Commissioned by the San Francisco Art Commission for the San Andreas Water Treatment Facility.,Aqua Pura,various; total Wall dimension is approx. 30' in length. Number of parts is 64.,"Photography, computer-generated text and sounds","Photography, computer-generated text and sounds and companion 72 page book",Water Supply and Treatment Division,City Agency,"Ozone Building; San Bruno, CA",2901 Crystal Springs Road,94066,37.60492457600003,-122.42638331599996,0,,,POINT (-122.42638331599996 37.60492457600003),,,,,
1995,1995.9.4,"Poethig, Johanna",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Tenderloin Children's Recreation Center,Epic,61 1/2  x 6 3/4 in.,Glazed ceramic tiles,Glazed ceramic tiles on concrete,Tenderloin Recreation Center,Public Display,"Exterior Columns, Facing Street",570 Ellis Street,94109,37.78467198300007,-122.41559696499996,0,,06,POINT (-122.41559696499996 37.78467198300007),20,5,10,36,20
1996,1996.4,"Blake, Nayland W.",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the San Francisco Main Library,Constellation,,"Painted steel, mirrors and fiberoptic lighting","Painted steel, mirrors and fiber optic lighting",Main Library,Public Display,Grand Staircase Atrium,100 Larkin Street,94102,37.77917798000005,-122.41574599499995,0,,06,POINT (-122.41574599499995 37.77917798000005),21,5,10,36,21
1969,1969.25,"Wareham, William",Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commisiion at the 1969 Art Festival,Wyoming Coup,103  x 212  x 187 in.,Welded aluminum,Welded aluminum on concrete,CCSF  Ocean Campus,Public Display,North Lawn Between Science Circle And Phelan Ave.,50 Frida Kahlo Way,94112,37.723826993000046,-122.44958398999995,0,,07,POINT (-122.44958398999995 37.723826993000046),95,9,8,41,95
2000,2001.6.f,"Alavi, Sayed",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Richmond Recreation Center,Speaking Stones [boulder poem],36 x 60 x 42 in.,"Stone boulder, paint","Stone boulder, paint",Richmond Recreation Center,Public Display,"Landscaping, Near 18Th St. Entrance",253 18th Avenue,94121,37.78319902900006,-122.47750328999996,0,,01,POINT (-122.47750328999996 37.78319902900006),5,8,4,29,5
1999-2002,2003.1.1-4,"Fischer, R. M.",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Union Square,Union Square Colonnade,"Four columns with light fixtures, each 1-2 stories h","stainless steel, polycarbonate, aluminum","stainless steel, polycarbonate, aluminum on granite",Union Square,Public Display,South Side,333 Post Street,94108,37.78793099200004,-122.40749996299998,0,,03,POINT (-122.40749996299998 37.78793099200004),19,6,3,8,19
1916,1916.1.a-c,"Mora, Joseph Jacinto",Collection of the City and County of San Francisco; Gift of E.J. Molora and C.J. Cobrian,Miguel Cervantes (1547-1616),156  x 150  x 132 in.,Bronze,Bronze on Stone,Golden Gate Park,Public Display,Near John F. Kennedy Dr. Drive,Hagiwara Tea Garden Drive & John F. Kennedy Drive,94118,37.77259005600007,-122.46651987699993,0,,01,POINT (-122.46651987699993 37.77259005600007),9,8,4,12,9
2012,2012.2,"Sheng, Shan Shan",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Betty Ann Ong Chinese Recreation Center,Active Memory,180  x 96  x 48 in.,Venetian handmade glass and stainless steel,Venetian handmade glass and stainless steel,Betty Ann Ong Chinese Recreation Center,Public Display,Lobby,1199 Mason Street,94108,37.79434398600006,-122.41150701499998,0,,03,POINT (-122.41150701499998 37.79434398600006),16,6,3,21,16
1985,1985.24.3,"Boyce, Roger",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,Players,84  x 36 in.,Oil enamels,Oil enamels,Mission Recreation Center,Public Display,"Gymnasium, Upstairs",2450 Harrison Street,94110,37.75814900100005,-122.41258601799997,0,,09,POINT (-122.41258601799997 37.75814900100005),53,3,2,20,53
2004,2004.13.2,"Barr, Aileen",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the West Portal Playground,Secret Garden,18 x 174 in.,"Hand-carved glazed ceramic tile, thin set, grout","Hand-carved glazed ceramic tile, thin set, grout on exterior wall",West Portal Playground,Public Display,Clubhouse Exterior; Park is on Lenox Way between Verdun Way and Ulloa Street,Lenox Way & Verdun Way,94127,37.74227725800006,-122.46510580499994,0,,07,POINT (-122.46510580499994 37.74227725800006),46,10,8,41,46
2003-07-26T00:00:00.000,2005.11.n,"Rodriguez, Isis",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,Los Ninos del Sol,9 x 9 in.,Glazed ceramic tile,Glazed ceramic tile on cement,Parque Ninos Unidos,Public Display,Playground; triangular park on 23rd St. between Treat Avenue and Folsom St.,3090 23rd Street,94110,37.75421678500004,-122.41370395699995,1,Calle 24 Latino Cultural District,09,POINT (-122.41370395699995 37.75421678500004),53,3,2,20,53
1985,1985.32.a-c,"Brown, Joan",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Performing Arts Garage,The Dancing Musicians,"larger figures: 1 1/2 stories h x 7' w each; smaller figure: 1 story h x 20"" w",Bronze,Bronze on concrete,Performing Arts Garage,Public Display,Exterior Facade,360 Grove Street,94102,37.77817998900008,-122.42252301499997,0,,05,POINT (-122.42252301499997 37.77817998900008),21,4,11,9,21
ca. 1977,1977.61.a-b,"Barnes, Carroll",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Muni Railway,Transverse and Column,"112"" h x 216"" w x 78"" d ; 1 1/2 stories h x 83 1/2"" w x 83 1/2"" d",COR-TEN steel,COR-TEN steel on concrete,Ingleside,Public Display,Northwest Corner,Ocean Avenue & San Jose Avenue,94112,37.722930046000045,-122.44480990899996,0,,11,POINT (-122.44480990899996 37.722930046000045),94,9,1,28,94
,T2018.46.m,"O'Malley, Susan",,Advice from My 80-Year-Old Self: Sit Back and Enjoy the Ride,39 7/8 x 17 in.,,Digital print on archival rag paper,Terminal 1,SFO,BAB,,94128,37.620430000000056,-122.39916499999998,0,,,POINT (-122.39916499999998 37.620430000000056),,,,,
,2019.2,"Jägel, Jason","Commissioned by the San Francisco Arts Commission for the Balboa Pool Improvement Project; 
Collection of the City and County of San Francisco",All My Friends at Once,156 x 444 in.,Mineral silicate paint,Mineral silicate paint on concrete,Recreation & Park Department : Balboa Pool,City Agency,Pool Building : Indoors,51 Havelock Street,94112,37.726211016000036,-122.44330301099995,0,,11,POINT (-122.44330301099995 37.726211016000036),94,9,1,28,94
1976,1976.96,"Overhoff, Jacques","Collection of the City and County of San Francisco, Commissioned by the San Francisco Arts Commission for the Department of Human Services",Untitled,,Bronze,Bronze,Human Services,Public Display,Entrance Facade,170 Otis Street,94103,37.77086698800008,-122.42081101199994,0,,06,POINT (-122.42081101199994 37.77086698800008),32,1,10,20,32
1966,1966.23,"Perry, Charles O.",Collection of the City and County of San Francisco; Purchased through a project of the Redevelopment Agency for the Golden Gateway Plaza,Bronze Icosaspirale,135 x 75 x 75 in.,Bronze,Bronze,Maritime Plaza,Public Display,"Northwest Corner; Park is boarded by Clay St, Washinton St., Davis St., and Drumm St.",Davis Street & Washington Street,94111,37.79620003300005,-122.398169899,0,,03,POINT (-122.398169899 37.79620003300005),77,6,3,8,77
